gene_symbol,n_lines_screened,mean_chronos,median_chronos,frac_essential,frac_strongly_essential
ASB13,1208,0.12669655293049323,0.1251595320044609,0.0008278145695364238,0.0
CAND1,1208,-0.3841652006242234,-0.38353197642947057,0.3302980132450331,0.018211920529801324
ARK2N,1208,-0.0024343607820812648,0.00343180940722495,0.0024834437086092716,0.0
TRAF2,1208,-0.31341962106307975,-0.2543772964785661,0.24420529801324503,0.04718543046357616
SH3RF3,74,0.01983335479853061,0.04268200998653695,0.0,0.0
PRAMEF11,1047,0.01912027976013215,0.0228501777470623,0.0009551098376313276,0.0
ASB10,1208,-0.005718456162888785,-0.0070285983917416,0.0,0.0
GLMN,1208,-0.3783654033166482,-0.3519815287880208,0.29221854304635764,0.015728476821192054
USP36,1208,-1.1416587305546408,-1.1424157209861279,0.9942052980132451,0.7326158940397351
PEX12,1208,-0.006741066018425182,-0.00079679317780635,0.0074503311258278145,0.0
BTBD7,1208,-0.16549967543467112,-0.1661989374425277,0.018211920529801324,0.0
RIPK2,1208,0.07209079484144584,0.07207582937064891,0.0016556291390728477,0.0008278145695364238
RAD18,1208,-0.04365781767186575,-0.0363870976265698,0.0074503311258278145,0.0
SYVN1,1208,-0.43850448538513803,-0.39854411623552555,0.33774834437086093,0.03394039735099338
PHF7,1208,-0.057875014193714,-0.05716701932272936,0.0008278145695364238,0.0
FBXO4,1208,-0.004019892817859731,-0.0015725672394531001,0.0,0.0
BRAP,1208,-0.2371250496259368,-0.2100638556275204,0.1498344370860927,0.008278145695364239
TRIM17,1208,-0.15281543079772467,-0.145249427390345,0.008278145695364239,0.0
NDFIP2,1208,0.021900756404099643,0.02165526065449285,0.004966887417218543,0.0
RNF150,1208,0.04225820962964311,0.0407377857007455,0.0008278145695364238,0.0
WDR24,1208,-0.6054475127156262,-0.5944395066118884,0.6001655629139073,0.11672185430463576
MAGEE1,1208,0.11904637315876898,0.1264702522695094,0.0033112582781456954,0.0
SOCS1,1208,-0.020026029731239268,-0.0205451448929225,0.0016556291390728477,0.0
ERLIN2,1208,-0.026970446076648804,-0.0162402309538289,0.004966887417218543,0.0
ELOB,1208,-1.4659190637656891,-1.460694849475201,0.9809602649006622,0.8468543046357616
RNF112,1208,0.18145767446229413,0.1838162277404098,0.0,0.0
OTUB1,1208,-0.1556759623555752,-0.14204031527275615,0.04304635761589404,0.0008278145695364238
OBSL1,1208,-0.17346211314771257,-0.16610906230320294,0.030629139072847682,0.0008278145695364238
CDC34,1208,0.06420867126600839,0.06140589494318345,0.0,0.0
FBXO28,1208,-0.21116237901096402,-0.2013583022856991,0.056291390728476824,0.0008278145695364238
BUB1,1208,-0.6352900048453508,-0.6383920947900926,0.7491721854304636,0.048841059602649006
RNF138,1208,-0.04565943170332507,-0.0407282757057677,0.008278145695364239,0.0
FBXO2,1208,-0.005092256021103176,-0.00663724372222485,0.0024834437086092716,0.0
MARCHF10,1090,-0.06218796849669736,-0.06016619710750945,0.0,0.0
TRIM77,1208,0.002376148931661598,0.0014653575744573,0.0016556291390728477,0.0
RC3H2,1208,0.06720033074829908,0.06662433743622034,0.0,0.0
ZBTB16,1208,0.0830617395516184,0.08343218049713345,0.0033112582781456954,0.0008278145695364238
IPP,1208,-0.09690158717534393,-0.09521224037735485,0.027317880794701987,0.0
TRAF3,1208,-0.011840671572330054,-0.0046545792523823,0.022350993377483443,0.0008278145695364238
UBE2W,383,0.017477489539437934,0.0242527283272455,0.02610966057441253,0.0
KLHL1,1208,0.052335419054442424,0.0510950864842227,0.0,0.0
KDM2A,1208,-0.6202547028390102,-0.6028034397454682,0.6415562913907285,0.09602649006622517
TRIM55,1208,0.012052655175138698,0.01399540433002395,0.0016556291390728477,0.0
DTX3,1208,-0.13904571120823941,-0.13495993291190825,0.0074503311258278145,0.0016556291390728477
PCGF5,1208,-0.03551435032038455,-0.0275795838721872,0.01076158940397351,0.0
ASB3,1208,-0.028216722154583054,-0.0170861719125038,0.014072847682119206,0.0041390728476821195
KLHL41,1208,0.0012535469685371306,0.00410337023406115,0.0033112582781456954,0.0008278145695364238
BTBD10,1208,-0.08671152288769764,-0.08142488065372415,0.009933774834437087,0.0
RNF157,1208,0.029575791865271744,0.02215874555192405,0.0,0.0
UBE2D1,1208,0.022511179495950516,0.025282167327267152,0.0016556291390728477,0.0
TRIM62,1208,-0.01005136570223003,-0.0074961240144819,0.0024834437086092716,0.0
G2E3,1208,-0.019210067575809085,-0.0146399273411472,0.0024834437086092716,0.0
ASB12,1208,0.04068406494711274,0.04325993701332485,0.0,0.0
UBE2K,1208,-0.16437888200135303,-0.16138311491113805,0.08195364238410596,0.0041390728476821195
KLHL3,1208,-0.1034745297946394,-0.10271791948453474,0.0008278145695364238,0.0
DTL,1208,-2.278495316745653,-2.274152418731462,1.0,0.9991721854304636
RCHY1,1208,-0.002593384571919569,-0.0031675166149127,0.0074503311258278145,0.0
RNF185,1208,-0.030544344993035998,-0.030355742814609,0.0016556291390728477,0.0
PCGF3,1208,-0.034596545741328075,-0.02195851537010485,0.014072847682119206,0.0016556291390728477
PAF1,1208,-0.8316039756375474,-0.817463853787813,0.9329470198675497,0.22185430463576158
SIRT2,1208,-0.1107742417627045,-0.10387422005569069,0.012417218543046357,0.0008278145695364238
MAGED1,1208,0.05689460749366783,0.05590113746323,0.0,0.0
UBE4B,1208,-0.2681877044192819,-0.2640266274828536,0.15811258278145696,0.006622516556291391
VPS11,74,-0.31828898218299123,-0.27135992892734506,0.25675675675675674,0.06756756756756757
MKRN2,1208,-0.01805986384737195,-0.01198745062306115,0.0016556291390728477,0.0
BTBD3,1208,-0.02146672895714925,-0.00575899493067045,0.0074503311258278145,0.0
KLHL2,1208,-0.06561817402337361,-0.06168132700030875,0.0033112582781456954,0.0
BARD1,1208,-0.5766790941296286,-0.5614852750239157,0.5836092715231788,0.08526490066225166
RNF11,1208,-0.203509029821643,-0.1983560069125076,0.022350993377483443,0.0016556291390728477
ASB7,1208,-0.0473915505612648,-0.04639752443152665,0.004966887417218543,0.0
TRIM64C,77,0.0811109886710063,0.0921535913116423,0.0,0.0
BTBD16,1208,0.04055572806965467,0.0435983687592347,0.0,0.0
CUL4B,1208,-0.013479533142969633,0.01510419312314245,0.014900662251655629,0.0016556291390728477
BSPRY,1208,0.01322824658291368,0.00974724010279315,0.0,0.0
DUSP22,1208,-0.21056072766749118,-0.20055773820419553,0.050496688741721855,0.0008278145695364238
TRIM22,1208,0.0168717966643392,0.016440286027971547,0.0,0.0
PELI1,1208,0.04894046889042648,0.0524455401506769,0.0,0.0
COMMD10,1208,-0.046324197844576046,-0.04149225238727175,0.009933774834437087,0.0
RNF130,1208,0.05661700042590999,0.05560728710096615,0.0,0.0
TRIB1,1208,-0.04584859523019105,-0.0179726119865585,0.02566225165562914,0.0033112582781456954
NACC2,1208,-0.02399622950015792,-0.019219276659093253,0.006622516556291391,0.0
TRIM72,1208,-0.11566589566400336,-0.1127459065126728,0.009933774834437087,0.0
CISH,1208,-0.06192154219718727,-0.06003877886037155,0.0008278145695364238,0.0
TRAF7,1208,-0.13146284417204573,-0.12956715458981388,0.048841059602649006,0.0024834437086092716
HAPSTR1,1208,-0.45644500744454025,-0.4055063171123225,0.4139072847682119,0.09437086092715231
PRAMEF20,1090,-0.2565497277585208,-0.24118671838310635,0.062385321100917435,0.0009174311926605505
RNF148,1208,0.0652380496872222,0.06278503594549675,0.0008278145695364238,0.0
RNF227,70,0.17122833593763664,0.1550787199621822,0.0,0.0
RFPL3,1208,-0.11584466234436049,-0.11715874404088715,0.0033112582781456954,0.0
SIAH3,1208,-0.04861867405359627,-0.04710469967778915,0.0008278145695364238,0.0
WDR59,1208,-0.33169136777495806,-0.30491379604053703,0.2259933774834437,0.01076158940397351
HECW1,1208,0.044314744371294346,0.041813015899539646,0.0,0.0
RNFT2,1208,-0.1157119090984695,-0.11252279137731991,0.0024834437086092716,0.0008278145695364238
KLHL17,1208,0.033479905882680495,0.0332364250427078,0.0024834437086092716,0.0
HIPK2,77,-0.01355147507806783,-0.0095399800205607,0.0,0.0
NEURL4,1208,-0.060235740584630174,-0.057238487435232854,0.0041390728476821195,0.0
KCTD17,1208,0.04255943119144505,0.041984572924702604,0.0,0.0
NACC1,1208,-0.15478165106935993,-0.1464720181147839,0.0380794701986755,0.0
HACE1,1208,-0.05605186365151337,-0.05201609899021565,0.006622516556291391,0.0
UBAC2,1208,0.06012418570223581,0.05702185411289935,0.0008278145695364238,0.0
ASB17,1208,-0.05697042424337891,-0.05505992011641455,0.0024834437086092716,0.0
COMMD2,1208,-0.12300318986849092,-0.11174533884904819,0.020695364238410598,0.0
TRIM58,1208,0.1165895258226131,0.1199472071565012,0.0008278145695364238,0.0
FBXL19,1208,-0.09529592755547295,-0.08831982136656291,0.009933774834437087,0.0
SPSB3,1208,-0.026160601394188868,-0.027881131872522752,0.0,0.0
ABTB3,1208,-0.03479015768777905,-0.031634030864175,0.0008278145695364238,0.0
KLHL30,1208,-0.026591091945345487,-0.02881266007466755,0.0024834437086092716,0.0
TRIM32,1208,0.010625767756416233,0.012259269338481149,0.0,0.0
ABTB1,1208,0.057600058796211544,0.05681421345160665,0.0,0.0
UBE3A,1208,-0.09166467231706783,-0.07961788120420875,0.023178807947019868,0.0041390728476821195
KLHDC1,1208,-0.0651352463074268,-0.06668486311988495,0.0008278145695364238,0.0
IFT20,1208,0.08799988605570376,0.0789620584244594,0.0,0.0
ARRDC1,1208,-0.08181531954541604,-0.0825786161861015,0.004966887417218543,0.0
TRIM25,1208,-0.07728889571194963,-0.07252603927237916,0.0074503311258278145,0.0
MARCHF4,1090,-0.12493234445579673,-0.11925799116059574,0.010091743119266056,0.0
PRPF19,1208,-2.653188864071649,-2.7001361680455354,1.0,0.9983443708609272
RNF121,1208,-0.03221530906761631,-0.02776533391918555,0.004966887417218543,0.0
RBCK1,1208,0.07482441514980859,0.07074880189453864,0.0008278145695364238,0.0
BTBD2,1208,0.008867931067659424,0.0157949457296563,0.0008278145695364238,0.0
TRIM39,1208,0.01944310218437922,0.022644462728203252,0.0041390728476821195,0.0
MARCHF11,1090,0.04891725090056611,0.045447544915699745,0.0009174311926605505,0.0
RNF122,1208,0.1203179977336639,0.11886322415036404,0.0008278145695364238,0.0
ASB18,1208,0.04053186968062111,0.038404918356810494,0.0008278145695364238,0.0
RNF217,1208,-0.01606858755082607,-0.00179648798289375,0.0033112582781456954,0.0008278145695364238
BTBD19,77,0.030771198696643992,0.0083476178093931,0.0,0.0
TTC5,1208,-0.17602647715337566,-0.1683510913885107,0.03559602649006623,0.0008278145695364238
MED7,1208,-0.7071801723910804,-0.6812810112031187,0.8004966887417219,0.125
MARCHF7,1090,-0.015195475797184865,-0.017999543693611002,0.0009174311926605505,0.0
UBE2L3,1208,-1.213920603286567,-1.2211124040734862,0.9503311258278145,0.6846026490066225
MARCHF1,1090,0.04676147236643758,0.053113906590867094,0.0009174311926605505,0.0
IRAK1,1208,0.08403193572787875,0.08216849222415834,0.0024834437086092716,0.0008278145695364238
RPS6KA5,1208,0.03693397490473818,0.03372650195999755,0.0,0.0
KCTD20,1208,0.03664866832834731,0.03986708645028155,0.0008278145695364238,0.0
FBXO44,1208,-0.04737293575720423,-0.044574486032240346,0.0024834437086092716,0.0
DCAF5,1208,-0.026541178868933552,-0.0189695117437909,0.004966887417218543,0.0008278145695364238
SMURF2,1208,-0.19697843089392783,-0.1871860002911181,0.04056291390728477,0.0008278145695364238
RSPRY1,1208,-0.044262416778081626,-0.04402437332074275,0.005794701986754967,0.0
YPEL5,1208,-0.8394733212646331,-0.7623603856457508,0.7475165562913907,0.31539735099337746
RNF39,1090,-0.15159676535899064,-0.14854788848803735,0.003669724770642202,0.0
SEC16A,1208,-0.6225469399574065,-0.5964738607916155,0.6730132450331126,0.0728476821192053
KBTBD12,1208,-0.03190105883844689,-0.02548372814204675,0.0033112582781456954,0.0
MYLIP,1208,0.07358768237970387,0.08065182111726454,0.011589403973509934,0.0008278145695364238
MED1,1208,-0.7573018605648427,-0.6938136096813228,0.6432119205298014,0.30629139072847683
PELI3,1208,-0.021440150763070584,-0.0208161596120923,0.0024834437086092716,0.0
SEH1L,1208,-1.167940762329018,-1.168240582955984,0.9610927152317881,0.695364238410596
ARMC8,1208,0.06999332998727392,0.0754287664132959,0.0,0.0
TRIM43,1047,-0.3292314070345539,-0.3140623240987666,0.15377268385864373,0.0
NT5C2,1208,0.004621187716347501,0.00400945230195455,0.0,0.0
WSB2,1208,-0.2034068861756312,-0.1714988581671518,0.06705298013245033,0.009105960264900662
KLHL12,1208,-0.15717099805025617,-0.14418803858263335,0.023178807947019868,0.0008278145695364238
ZAP70,1208,-0.02833432367152826,-0.0228853747955738,0.004966887417218543,0.0008278145695364238
BTRC,1208,-0.11589210901363421,-0.1161234028562377,0.014900662251655629,0.0
SIAH1,1208,0.026588592208789976,0.031667981101801454,0.022350993377483443,0.0016556291390728477
HERPUD1,1208,-0.052547597726332336,-0.04872097307582185,0.011589403973509934,0.004966887417218543
TRIM36,1208,0.05232221096264996,0.0515553879649855,0.0,0.0
KLHL25,1208,-0.024148789931038868,-0.020984087263298902,0.0033112582781456954,0.0
RNF41,1208,-0.2201039594443451,-0.20975801310300773,0.07119205298013245,0.0033112582781456954
RNF103,1208,-0.20896178731068688,-0.2057574353369402,0.0173841059602649,0.0
UBR7,1208,0.055457292142748,0.0533170337899537,0.0,0.0
BIRC2,1208,-0.22860658685788462,-0.18465332492675465,0.12003311258278146,0.014072847682119206
PCGF2,1208,-0.18217407719558154,-0.17284243192056514,0.02566225165562914,0.0008278145695364238
TRIM47,1208,-0.07597527239283652,-0.08340574555853614,0.01076158940397351,0.0
RNF216,1208,-0.07769179303292553,-0.0674064042815625,0.01076158940397351,0.0
RNF6,1208,-0.16208703589745888,-0.16384387620671143,0.005794701986754967,0.0
TRIP12,1208,-0.2013863750534307,-0.20687065253290066,0.09271523178807947,0.0016556291390728477
UBE2A,1208,-0.16166009607855533,-0.148191422519945,0.0869205298013245,0.005794701986754967
CDC42,1208,-1.2265918096947537,-1.2248224644288577,0.9354304635761589,0.6945364238410596
SNCAIP,1208,0.018315088145902395,0.0166694282953042,0.0008278145695364238,0.0
FBXO31,1208,-0.0034882018840307954,-0.01144918782900495,0.0,0.0
MEFV,1208,0.015952606056089155,0.01509634346547065,0.0,0.0
TRIML2,1208,0.096497823790051,0.096268013658274,0.0,0.0
TRAF1,1208,0.014862106570497724,0.01538305180797635,0.0,0.0
DCAF15,1208,-0.24095090212221973,-0.20120976997701273,0.11175496688741722,0.011589403973509934
KLHL35,1208,0.04155288673189344,0.0385249353817389,0.006622516556291391,0.0
FBXO33,1208,-0.05249376319501484,-0.04893843579829385,0.006622516556291391,0.0
RHOBTB2,1208,-0.050437171743492736,-0.04954186491469395,0.0,0.0
