gene_symbol,n_lines_expression,mean_log_tpm,median_log_tpm,frac_expressed,frac_high_expressed
CORO7,1775,3.779976955391549,3.7289653,0.9983098591549295,0.7645070422535212
PRAMEF8,1775,0.02609630797408451,0.0,0.005633802816901409,0.0011267605633802818
KLHL38,1775,0.1732245828315493,0.024069987,0.04507042253521127,0.003943661971830986
NEDD4L,1775,4.628389955806198,4.8079886,0.9712676056338028,0.8726760563380281
FBXO5,1775,4.666913078084508,4.7274904,0.9988732394366198,0.9391549295774648
CBFB,1775,5.809153947323943,5.8225594,0.9994366197183099,0.9971830985915493
UBE2E3,1775,6.094628623926196,6.184201,0.9904225352112676,0.9836619718309859
PEF1,1775,5.65445045971831,5.706569,1.0,1.0
TRIM73,1775,1.0179429064788732,0.7996452,0.4056338028169014,0.030422535211267605
BTBD1,1775,5.56206568715493,5.6148305,1.0,0.9966197183098592
KBTBD3,1775,2.1195650066535214,2.0830636,0.9645070422535211,0.08845070422535212
COMMD4,1775,6.677883676338028,6.734249,1.0,1.0
BTBD8,1775,1.227273729206197,1.1716168,0.6191549295774648,0.012957746478873239
KCTD6,1775,3.2511747793859156,3.232056,0.9949295774647887,0.6309859154929578
UBE2QL1,1775,0.4046187753098591,0.013880983,0.11887323943661972,0.049014084507042255
PRKN,1775,0.4597268718901409,0.28585434,0.13633802816901408,0.0050704225352112674
TRIM37,1775,4.035993079098592,4.0290904,1.0,0.9273239436619718
FBXO6,1775,2.232522743266479,2.2994175,0.828169014084507,0.2563380281690141
INAVA,1775,2.17242471804338,1.73654,0.592112676056338,0.37633802816901407
NEDD8,1775,8.234705631830986,8.2828665,1.0,1.0
TNIP1,1775,5.246175179323944,5.204755,1.0,0.9926760563380281
KLHL24,1775,3.6106649768450705,3.6013517,0.9960563380281691,0.7307042253521127
MED30,1775,4.705511568169014,4.6857886,1.0,0.9769014084507043
KBTBD8,1775,1.6353206425312676,1.4352125,0.652394366197183,0.12281690140845071
MUL1,1775,4.098015589397183,4.1266093,0.9977464788732394,0.956056338028169
UBE3B,1775,4.167543704225352,4.215228,1.0,0.9673239436619718
FBXL17,1775,3.196888364687324,3.2472365,0.9932394366197184,0.6236619718309859
AREL1,1775,4.216653529126761,4.267146,1.0,0.9549295774647887
MED10,1775,5.888703567380281,5.873346,1.0,0.9994366197183099
RAB40B,1775,2.759662212416338,2.7427695,0.956056338028169,0.40056338028169014
PRAMEF6,1775,0.010002143628732394,0.0,0.0016901408450704226,0.0
FBXL14,1775,2.653696525639437,2.6609993,0.9695774647887324,0.3464788732394366
ZFP91,1775,5.0161914571830994,5.0991898,1.0,0.984225352112676
CDC73,1775,4.6561457175211265,4.6940556,1.0,0.9887323943661972
MED11,1775,4.159528917239436,4.19037,1.0,0.9577464788732394
MAGEF1,1775,5.241944009956056,5.269826,0.9988732394366198,0.984225352112676
UBE2S,1775,6.370874573915493,6.4173565,0.9994366197183099,0.9960563380281691
MDM2,1775,5.259384478197183,5.0917296,1.0,0.9954929577464788
RNF182,1775,1.6384968592214084,0.84166324,0.4754929577464789,0.25295774647887326
HECTD3,1775,4.236456545633803,4.273143,1.0,0.96
MARCHF8,1775,3.055414940807324,3.1190574,0.9870422535211267,0.5611267605633803
RNF115,1775,3.3235997377464788,3.342532,0.9994366197183099,0.7143661971830986
LTN1,1775,3.5749390490366193,3.6086674,0.9971830985915493,0.8259154929577465
MKLN1,1775,4.350326934873239,4.376089,1.0,0.9695774647887324
RIGI,1775,2.49958160996169,2.371043,0.8816901408450705,0.30140845070422534
DCAF10,1775,3.6262408868394362,3.6548135,0.9994366197183099,0.8428169014084507
MARCHF9,1775,3.510967502912676,3.5329902,0.9819718309859155,0.7109859154929578
COMMD1,1775,5.022597047323943,5.024488,1.0,0.9960563380281691
ANAPC2,1775,4.541795438011268,4.6244693,0.9994366197183099,0.9577464788732394
UBE2Z,1775,6.023814145971831,6.048853,1.0,0.9994366197183099
ANAPC5,1775,6.684348719549295,6.7061715,1.0,1.0
VDAC2,1775,7.694430634929577,7.677762,1.0,1.0
CDC20,1775,6.534451495076057,6.7249503,0.9988732394366198,0.9825352112676057
TRIM68,1775,2.7679549105030987,2.8539557,0.9622535211267605,0.41295774647887323
MED17,1775,4.409612749126761,4.4407196,1.0,0.9830985915492958
KCTD21,1775,2.2737249248901406,2.2754452,0.967887323943662,0.13971830985915493
BUB3,1775,7.335279212732394,7.407727,1.0,1.0
MKRN3,1775,1.7398083709729577,1.4688022,0.5352112676056338,0.30309859154929575
PEX10,1775,3.709479910535211,3.734417,0.9994366197183099,0.8692957746478873
TRIM44,1775,4.55973155171662,4.6659894,0.9864788732394366,0.9126760563380282
ASB13,1775,3.1390668386,3.1586828,0.9723943661971831,0.5684507042253522
CAND1,1775,6.128354646907042,6.199103,0.9994366197183099,0.9983098591549295
ARK2N,1775,3.695367342197183,3.7043962,0.9988732394366198,0.8585915492957746
TRAF2,1775,4.019349655543662,4.063175,0.9994366197183099,0.9154929577464789
SH3RF3,1775,1.0022608556850703,0.5612284,0.40450704225352113,0.06028169014084507
PRAMEF11,1775,0.008787253259154928,0.0,0.0011267605633802818,0.0
ASB10,1775,0.00513376568056338,0.0,0.0,0.0
GLMN,1775,3.731462396828169,3.7354896,0.9994366197183099,0.8456338028169014
USP36,1775,4.788343326366197,4.7800894,1.0,0.9943661971830986
PEX12,1775,2.6085436457802818,2.6226282,0.9938028169014085,0.25014084507042256
BTBD7,1775,3.4900868739380284,3.4972801,0.9994366197183099,0.7966197183098591
TRIM49C,1775,0.03484972158535211,0.0,0.009014084507042254,0.0011267605633802818
RIPK2,1775,4.032013876837183,4.075661,0.9847887323943662,0.8839436619718309
HSPA1A,1775,4.57390668898986,5.19086,0.8895774647887323,0.7453521126760564
KLHL23,1775,3.508128150039437,3.6021242,0.9487323943661972,0.6867605633802817
RAD18,1775,3.70760866475493,3.777872,0.9971830985915493,0.8090140845070423
SYVN1,1775,4.9316630628732385,4.8606896,1.0,0.9966197183098592
PHF7,1775,2.659200061988732,2.60046,0.9752112676056338,0.323943661971831
FBXO4,1775,3.4466732929870423,3.5111518,0.9785915492957746,0.7211267605633803
BRAP,1775,3.5069256451267603,3.516696,1.0,0.8935211267605634
TRIM17,1775,0.6031916657498592,0.33493662,0.1752112676056338,0.023098591549295774
NDFIP2,1775,5.177613007625353,5.3212137,0.9712676056338028,0.9425352112676056
RNF150,1775,0.9735104268270424,0.37450203,0.363943661971831,0.07943661971830986
WDR24,1775,2.654266466123944,2.6363206,0.9949295774647887,0.2704225352112676
MAGEE1,1775,1.168242479778028,1.1212012,0.540281690140845,0.036619718309859155
SOCS1,1775,1.3936898723391549,1.0169098,0.5036619718309859,0.10422535211267606
ERLIN2,1775,4.807181930929577,4.860143,1.0,0.9774647887323944
ELOB,1775,7.859920528732395,7.871702,1.0,1.0
RNF112,1775,0.6001982134828169,0.27209607,0.17183098591549295,0.03380281690140845
OTUB1,1775,6.043032580676057,6.053235,1.0,1.0
OBSL1,1775,3.943776825202817,4.435255,0.8580281690140845,0.7690140845070422
CDC34,1775,5.074940741915492,5.0766573,1.0,0.9977464788732394
FBXO28,1775,4.208703972901408,4.222024,1.0,0.9684507042253521
BUB1,1775,5.228193667312676,5.3841014,0.9960563380281691,0.9594366197183098
RNF138,1775,4.958657916845071,4.9733543,1.0,0.9769014084507043
FBXO2,1775,2.0039658530647886,1.3377682,0.5864788732394366,0.2704225352112676
MARCHF10,1775,0.31241689473352113,0.08125099,0.08619718309859155,0.010140845070422535
TRIM77,1775,0.0026592550360563377,0.0,0.0,0.0
RC3H2,1775,4.245453140225352,4.303006,1.0,0.96
ZBTB16,1775,0.3448690969295775,0.007049071,0.10704225352112676,0.04056338028169014
IPP,1775,2.985997563650704,3.0600023,0.984225352112676,0.5301408450704226
TRAF3,1775,3.5246665767994365,3.5489175,0.9971830985915493,0.7718309859154929
UBE2W,1775,4.2790397786478875,4.304679,1.0,0.9436619718309859
KLHL1,1775,0.03724586288112676,0.0,0.009577464788732394,0.0028169014084507044
KDM2A,1775,5.1186937283943665,5.0940585,1.0,0.9983098591549295
TRIM55,1775,0.7073698691408451,0.09244561,0.1752112676056338,0.09295774647887324
DTX3,1775,3.3459865874050707,3.7594116,0.819718309859155,0.6512676056338028
PCGF5,1775,4.610076366507042,4.7042856,0.9926760563380281,0.9419718309859155
ASB3,1775,3.7536123289014083,3.7502635,1.0,0.9076056338028169
KLHL41,1775,0.44284805931943666,0.18989539,0.07211267605633803,0.02873239436619718
BTBD10,1775,4.6660676232112674,4.6731043,1.0,0.992112676056338
RNF157,1775,2.0831372215887325,1.9514722,0.6659154929577464,0.31098591549295773
UBE2D1,1775,4.555024869830986,4.5643353,0.9994366197183099,0.9802816901408451
TRIM62,1775,1.9953598469408451,1.9120021,0.9329577464788732,0.09915492957746479
G2E3,1775,4.034399929886198,4.1129503,0.9926760563380281,0.9042253521126761
ASB12,1775,0.12438004328845072,0.03253535,0.009014084507042254,0.0
UBE2K,1775,6.0914903975211265,6.1481814,1.0,0.9994366197183099
KLHL3,1775,0.9474818647002816,0.8161762,0.40788732394366195,0.013521126760563381
DTL,1775,4.5379584072394366,4.7296777,0.9892957746478873,0.9025352112676056
UBE2NL,1775,0.04610338029464789,0.034543946,0.0,0.0
RCHY1,1775,4.930620422309859,4.972371,1.0,0.9830985915492958
RNF185,1775,4.161190101239437,4.15112,1.0,0.9701408450704225
PCGF3,1775,4.593808749183099,4.609146,1.0,0.9853521126760564
PAF1,1775,5.254794372112676,5.2810493,1.0,0.9983098591549295
SIRT2,1775,4.405549483323943,4.4301915,1.0,0.9656338028169014
MAGED1,1775,5.958376967708169,6.220028,0.9622535211267605,0.9425352112676056
TRIM64,1775,0.0035727966197183097,0.0,0.0,0.0
UBE4B,1775,4.2972225229295775,4.3312535,1.0,0.963943661971831
VPS11,1775,3.9511913113239436,3.9893117,1.0,0.9357746478873239
MAGED4,1775,1.6325045665712676,1.1119261,0.5092957746478873,0.2647887323943662
MKRN2,1775,4.618271902647887,4.6632705,1.0,0.9915492957746479
BTBD3,1775,3.954882892848451,4.041331,0.9374647887323944,0.819718309859155
KLHL2,1775,3.806167769753239,3.821945,0.9949295774647887,0.864225352112676
BARD1,1775,3.078569985183098,3.1284914,0.9881690140845071,0.563943661971831
RNF11,1775,5.815033200140845,5.921629,0.9983098591549295,0.9847887323943662
ASB7,1775,3.067174891752112,3.0584152,0.9994366197183099,0.5487323943661971
TRIM64C,1775,9.052275492957745e-05,0.0,0.0,0.0
BTBD16,1775,0.33121695499887327,0.049095407,0.09971830985915493,0.016901408450704224
CUL4B,1775,5.252742695785352,5.197437,0.9994366197183099,0.9943661971830986
BSPRY,1775,1.450023193826479,0.30792508,0.4191549295774648,0.25577464788732396
DUSP22,1775,3.8248091072338024,3.7076905,0.9971830985915493,0.8309859154929577
TRIM22,1775,2.9415612211402817,2.5528197,0.6585915492957747,0.4608450704225352
PELI1,1775,3.226583512749859,3.1526425,0.9774647887323944,0.5504225352112676
COMMD10,1775,4.696247728630985,4.7299933,0.9994366197183099,0.9870422535211267
RNF130,1775,4.702792705864226,5.065361,0.9188732394366197,0.8828169014084507
TRIB1,1775,3.6818968754084507,3.6045814,0.9802816901408451,0.6912676056338029
NACC2,1775,2.6567174508715494,2.848624,0.872112676056338,0.4416901408450704
TRIM72,1775,0.26411594000000005,0.016780123,0.07154929577464789,0.038873239436619716
CISH,1775,1.6524305598878872,1.3807849,0.6456338028169014,0.10591549295774648
TRAF7,1775,5.462402711380283,5.508102,1.0,0.9983098591549295
HAPSTR1,1775,4.406383156642254,4.453116,0.9988732394366198,0.971830985915493
PRAMEF20,1775,0.011694032777464789,0.0,0.0028169014084507044,0.0
RNF148,1775,0.18664502310704226,0.055178992,0.03323943661971831,0.0011267605633802818
RNF227,1775,1.778231850293521,1.7061282,0.8856338028169014,0.04563380281690141
RFPL3,1775,0.09400273018422535,0.038993765,0.0028169014084507044,0.0
SIAH3,1775,0.11536245837408451,0.0,0.03774647887323944,0.004507042253521127
WDR59,1775,4.787084994197183,4.8159237,1.0,0.9802816901408451
HECW1,1775,0.7753850228540844,0.22199336,0.3036619718309859,0.049014084507042255
RNFT2,1775,1.7736751803267605,1.6584995,0.7690140845070422,0.1295774647887324
KLHL17,1775,3.2383061106873243,3.3251517,0.9684507042253521,0.6292957746478873
HIPK2,1775,3.0892041997673236,3.109053,0.9346478873239437,0.532394366197183
NEURL4,1775,4.054330189329577,4.0827537,0.9994366197183099,0.9019718309859155
KCTD17,1775,3.6952147494630982,3.8689928,0.9594366197183098,0.7532394366197183
NACC1,1775,5.065956041239437,5.1447153,1.0,0.9892957746478873
HACE1,1775,2.9684581488056336,2.9744668,0.9915492957746479,0.48619718309859156
UBAC2,1775,5.306601075661972,5.3300276,1.0,0.9954929577464788
ASB17,1775,0.0021115778535211265,0.0,0.0,0.0
COMMD2,1775,5.13101607656338,5.148861,1.0,0.9938028169014085
TRIM58,1775,1.0027413404743661,0.039793953,0.29859154929577464,0.14929577464788732
FBXL19,1775,3.5959549730422533,3.6176512,0.9988732394366198,0.8095774647887324
SPSB3,1775,4.080617738985915,4.0461154,1.0,0.9323943661971831
ABTB3,1775,1.073273814755493,0.49266642,0.4028169014084507,0.09352112676056339
KLHL30,1775,0.2601139663256338,0.0667092,0.07211267605633803,0.0033802816901408453
TRIM32,1775,3.47392967710986,3.5714705,0.9825352112676057,0.8016901408450704
ABTB1,1775,3.38995494659155,3.4008534,0.9892957746478873,0.6580281690140845
UBE3A,1775,5.1332683027042245,5.200689,1.0,0.9938028169014085
KLHDC1,1775,0.9054315753425352,0.8057803,0.39098591549295775,0.0005633802816901409
IFT20,1775,5.191502010422536,5.1919613,1.0,0.9983098591549295
ARRDC1,1775,4.834759828056337,4.770787,1.0,0.9419718309859155
TRIM25,1775,5.139621520492394,5.2535734,0.9943661971830986,0.9729577464788732
MARCHF4,1775,1.1519395951628169,0.22357206,0.363943661971831,0.16788732394366196
PRPF19,1775,6.408842342028168,6.4460807,1.0,1.0
RNF121,1775,4.691892277352113,4.757039,0.9994366197183099,0.9684507042253521
RBCK1,1775,6.23183202,6.175682,1.0,0.9994366197183099
BTBD2,1775,5.057283022028169,5.0914884,1.0,0.9926760563380281
TRIM39,1775,3.225161979887324,3.2290432,1.0,0.691830985915493
RNF228,1775,0.4069871900907042,0.06688276,0.13352112676056338,0.021971830985915493
RNF122,1775,1.924088954348169,1.727267,0.7966197183098591,0.1628169014084507
MARCHF11,1775,0.26937272325971834,0.0,0.061971830985915494,0.036056338028169016
RNF217,1775,2.083980802712676,2.2958934,0.7684507042253521,0.24901408450704227
BTBD19,1775,1.5570177807070422,1.1553477,0.5363380281690141,0.18647887323943663
ASB18,1775,0.030039576387605633,0.0,0.0016901408450704226,0.0
TTC5,1775,3.638730213369014,3.67832,0.9994366197183099,0.8163380281690141
MED7,1775,3.9255293089577465,3.9113753,1.0,0.9543661971830986
MARCHF7,1775,6.247331878591549,6.3187776,1.0,0.9988732394366198
TRIM74,1775,0.2680578703633803,0.13998675,0.05126760563380282,0.0011267605633802818
UBE2L3,1775,5.859790497971832,5.87476,1.0,0.9994366197183099
MARCHF1,1775,1.4842986815622534,1.3367633,0.663661971830986,0.06929577464788732
IRAK1,1775,6.271770353684507,6.321369,0.9988732394366198,0.9949295774647887
RPS6KA5,1775,2.1360046440653524,2.098332,0.8777464788732394,0.1847887323943662
KCTD20,1775,4.902377671661972,4.978347,1.0,0.979718309859155
FBXO44,1775,3.47024094515831,3.6259835,0.9487323943661972,0.7194366197183099
DCAF5,1775,4.195877177633802,4.1972914,1.0,0.9701408450704225
SMURF2,1775,4.1871871466084505,3.9323258,0.9994366197183099,0.8450704225352113
RSPRY1,1775,4.468074341521127,4.480504,1.0,0.9774647887323944
YPEL5,1775,5.55191686828169,5.6026497,1.0,0.9943661971830986
RNF39,1775,0.9983565241290141,0.76059055,0.37014084507042255,0.036619718309859155
SEC16A,1775,5.01839818315493,5.00191,1.0,0.9988732394366198
KBTBD12,1775,0.16213952110084506,0.007151,0.056338028169014086,0.010140845070422535
MYLIP,1775,2.954358118845634,3.012978,0.9509859154929577,0.5047887323943662
MED1,1775,4.169587314732394,4.2006693,0.9994366197183099,0.9498591549295775
PELI3,1775,2.523881606574648,2.5436766,0.9769014084507043,0.26366197183098594
SEH1L,1775,5.155062951098591,5.1494546,1.0,0.9960563380281691
ARMC8,1775,4.7055619418591546,4.7308245,1.0,0.9949295774647887
TRIM43,1775,0.07967732541577466,0.0,0.017464788732394366,0.005633802816901409
NT5C2,1775,5.374058694309858,5.426362,1.0,0.9966197183098592
WSB2,1775,5.328078072523943,5.486135,0.9954929577464788,0.9701408450704225
KLHL12,1775,4.586889727830986,4.5632925,1.0,0.9926760563380281
ZAP70,1775,0.5280335212985915,0.11025231,0.09352112676056339,0.06084507042253521
BTRC,1775,3.0495213899718303,3.0607321,1.0,0.5340845070422535
SIAH1,1775,4.389438934253521,4.3590713,1.0,0.9853521126760564
PRAMEF27,1775,0.009905289945915493,0.0,0.0016901408450704226,0.0005633802816901409
HERPUD1,1775,6.406864055774648,6.3216414,1.0,0.9994366197183099
TRIM36,1775,1.7382033716552114,1.588296,0.6850704225352112,0.14873239436619717
KLHL25,1775,1.8119362771966196,1.7699367,0.8952112676056339,0.05070422535211268
RNF41,1775,4.95188577830986,4.9481616,1.0,0.992112676056338
RNF103,1775,4.071387610084507,4.0578575,1.0,0.9284507042253521
UBR7,1775,4.718722139380281,4.7354574,1.0,0.9808450704225352
BIRC2,1775,5.152856780788732,5.1014442,0.9988732394366198,0.9938028169014085
PCGF2,1775,3.8111422252636618,3.9698412,0.9577464788732394,0.8495774647887324
TRIM47,1775,3.48601086076,3.7838757,0.8856338028169014,0.6647887323943662
RNF216,1775,3.9094425781521127,3.9193783,0.9988732394366198,0.9154929577464789
RNF6,1775,4.782946807830986,4.8253684,1.0,0.9904225352112676
TRIP12,1775,5.867995205678874,5.9890594,0.9988732394366198,0.992112676056338
UBE2A,1775,6.449534276676055,6.4711957,1.0,1.0
CDC42,1775,7.635012710197183,7.6579256,1.0,1.0
SNCAIP,1775,0.6976386107774648,0.15067925,0.2180281690140845,0.06422535211267606
FBXO31,1775,3.5884003661070425,3.603003,0.9994366197183099,0.8354929577464789
MEFV,1775,0.1184065287684507,0.037879787,0.01915492957746479,0.0022535211267605635
TRIML2,1775,0.644720033630986,0.08483849,0.18535211267605634,0.08
TRAF1,1775,1.4467114330529578,1.0567846,0.523943661971831,0.10535211267605633
DCAF15,1775,4.407120699380282,4.406863,1.0,0.9740845070422535
KLHL35,1775,1.062473558692958,0.73199564,0.4084507042253521,0.0647887323943662
FBXO33,1775,3.0173623643430987,2.9962585,0.9983098591549295,0.49690140845070424
RHOBTB2,1775,2.72965708747831,2.6895251,0.971830985915493,0.3616901408450704
